,population,gdp,carbon_intensity_elec,electricity_demand,electricity_generation,fossil_electricity,fossil_share_elec,greenhouse_gas_emissions,net_elec_imports,per_capita_electricity,renewables_electricity,gdp_per_capita,clusters,cluster
1732,24739420.0,349844000000.0,522.233,82.66,82.76,77.25,93.342,43.22,-0.1,3345.268,5.51,14141.15609824321,0,pink
1733,25333250.0,376296000000.0,545.521,95.5,95.45,89.3,93.557,52.07,0.05,3767.775,6.15,14853.838334994523,0,pink
1734,25923540.0,397909000000.0,550.361,96.16,98.39,91.79,93.292,54.15,-2.23,3795.392,6.6,15349.331148446548,0,pink
1735,26509416.0,423206000000.0,549.637,100.93,103.25,96.31,93.278,56.75,-2.32,3894.843,6.94,15964.365265534329,0,pink
1736,27092604.0,453157000000.0,561.9,105.98,108.24,101.52,93.792,60.82,-2.26,3995.186,6.72,16726.225356558563,0,pink
1737,27664304.0,478516000000.0,550.871,113.14,113.62,105.01,92.422,62.59,-0.48,4107.098,8.61,17297.23617843413,0,pink
1738,28217208.0,474712000000.0,571.158,115.85,115.94,107.66,92.858,66.22,-0.09,4108.84,8.28,16823.492955079044,0,pink
1739,28717728.0,514172000000.0,598.574,124.63,124.78,117.16,93.893,74.69,-0.15,4345.051,7.62,17904.341179079347,0,pink
1740,29184140.0,545368000000.0,608.675,127.39,127.03,117.43,92.443,77.32,0.36,4352.707,9.6,18687.1362322138,0,pink
1741,29660216.0,575191000000.0,602.284,134.08,133.99,123.23,91.97,80.7,0.09,4517.5,10.76,19392.67738306424,0,pink
1742,30134806.0,602189000000.0,578.637,141.09,140.9,127.86,90.745,81.53,0.19,4675.656,13.04,19983.17161889145,0,pink
1743,30606454.0,638409000000.0,575.642,147.48,147.47,133.16,90.296,84.89,0.01,4818.265,14.31,20858.63981498804,0,pink
1744,31068834.0,670135000000.0,586.636,150.12,150.11,135.17,90.047,88.06,0.01,4831.53,14.94,21569.364334689868,0,pink
1745,31526414.0,698530000000.0,575.487,155.99,156.65,135.56,86.537,90.15,-0.66,4968.849,21.09,22156.976051890964,0,pink
1746,31975812.0,738640000000.0,553.598,159.52,160.64,132.7,82.607,88.93,-1.12,5023.797,27.94,23099.960682781097,0,pink
1747,32399270.0,773659000000.0,565.013,169.09,170.58,142.27,83.404,96.38,-1.49,5264.934,28.31,23878.90220983374,0,pink
1748,11239103.0,12490369024.0,282.051,0.39,0.39,0.14,35.897,0.11,0.0,34.7,0.25,1111.3314847279182,0,pink
1749,11583825.0,14257387520.0,300.0,0.4,0.4,0.15,37.5,0.12,0.0,34.531,0.25,1230.801356201427,0,pink
1750,11952660.0,14544527360.0,292.683,0.21,0.41,0.15,36.585,0.12,-0.2,34.302,0.26,1216.844397816051,0,pink
1751,12342167.0,15730793472.0,325.581,0.23,0.43,0.17,39.535,0.14,-0.2,34.84,0.26,1274.55684824229,0,pink
1752,12751997.0,15828927488.0,326.087,0.26,0.46,0.18,39.13,0.15,-0.2,36.073,0.28,1241.2900887602154,0,pink
1753,13180556.0,16700208128.0,282.051,0.38,0.78,0.29,37.179,0.22,-0.4,59.178,0.49,1267.0336614024477,0,pink
1754,13623541.0,17320427520.0,285.714,0.48,0.84,0.31,36.905,0.24,-0.36,61.658,0.53,1271.36017867895,0,pink
1755,14080916.0,17779654656.0,289.157,0.57,0.83,0.31,37.349,0.24,-0.26,58.945,0.52,1262.6774178611674,0,pink
1756,14551122.0,18486106112.0,280.0,0.67,1.0,0.37,37.0,0.28,-0.33,68.723,0.63,1270.4247900608627,0,pink
1757,15032645.0,19186286592.0,267.857,0.87,1.12,0.39,34.821,0.3,-0.25,74.505,0.73,1276.3081009363289,0,pink
1758,15529183.0,20054726656.0,245.614,1.44,1.71,0.53,30.994,0.42,-0.27,110.115,1.18,1291.421876862421,0,pink
1759,16039734.0,20518699008.0,268.421,1.82,1.9,0.66,34.737,0.51,-0.08,118.456,1.24,1279.241850768847,0,pink
1760,16514689.0,20330371072.0,296.46,2.16,2.26,0.89,39.381,0.67,-0.1,136.848,1.37,1231.0477703818704,0,pink
1761,17004038.0,20797007872.0,342.105,2.17,2.28,1.04,45.614,0.78,-0.11,134.086,1.24,1223.062890826285,0,pink
1762,17551824.0,22278942720.0,275.424,2.39,2.36,0.85,36.017,0.65,0.03,134.459,1.51,1269.3235027880862,0,pink
1763,18112910.0,23621842944.0,344.828,2.15,2.32,1.05,45.259,0.8,-0.17,128.085,1.27,1304.1440024822075,0,pink
1764,18700108.0,24912134144.0,314.079,2.35,2.77,1.15,41.516,0.87,-0.42,148.127,1.62,1332.191992901859,0,pink
1765,19311356.0,26166958080.0,370.821,2.87,3.29,1.64,49.848,1.22,-0.42,170.366,1.65,1355.0036610582913,0,pink
1766,19934304.0,27521622016.0,410.765,3.18,3.53,1.97,55.807,1.45,-0.35,177.082,1.56,1380.616148725333,0,pink
1767,399212.0,8014503936.0,697.917,1.92,1.92,1.92,100.0,1.34,0.0,4809.475,0.0,20075.80918409266,0,pink
1768,402163.0,8066432512.0,701.031,1.94,1.94,1.94,100.0,1.36,0.0,4823.915,0.0,20057.619701464333,0,pink
1769,404708.0,8310288384.0,697.561,2.05,2.05,2.05,100.0,1.43,0.0,5065.38,0.0,20534.03536376845,0,pink
1770,406926.0,8525085184.0,700.893,2.24,2.24,2.24,100.0,1.57,0.0,5504.687,0.0,20949.964327666454,0,pink
1771,408805.0,8566343168.0,698.198,2.22,2.22,2.22,100.0,1.55,0.0,5430.462,0.0,20954.59489976884,0,pink
1772,410217.0,8894058496.0,700.893,2.24,2.24,2.24,100.0,1.57,0.0,5460.524,0.0,21681.350348717875,0,pink
1773,411204.0,9060388864.0,699.115,2.26,2.26,2.26,100.0,1.58,0.0,5496.056,0.0,22033.80527426776,0,pink
1774,412091.0,9425146880.0,700.0,2.3,2.3,2.3,100.0,1.61,0.0,5581.292,0.0,22871.518378222285,0,pink
1775,413407.0,9744470016.0,701.299,2.31,2.31,2.31,100.0,1.62,0.0,5587.713,0.0,23571.12970027116,0,pink
1776,415509.0,9508432896.0,700.461,2.17,2.17,2.17,100.0,1.52,0.0,5222.511,0.0,22883.81935409341,0,pink
1777,418758.0,9849064448.0,701.422,2.11,2.11,2.11,100.0,1.48,0.0,5038.709,0.0,23519.704574002168,0,pink
1778,423577.0,9990638592.0,700.461,2.17,2.17,2.17,100.0,1.52,0.0,5123.036,0.0,23586.35759731997,0,pink
1779,429912.0,10262471680.0,691.304,2.3,2.3,2.27,98.696,1.59,0.0,5349.932,0.03,23871.09845735872,0,pink
1780,437531.0,10776326144.0,685.841,2.26,2.26,2.22,98.23,1.55,0.0,5165.348,0.04,24629.85741353184,0,pink
1781,446449.0,11795842048.0,675.556,2.25,2.25,2.17,96.444,1.52,0.0,5039.769,0.08,26421.47714072604,0,pink
1782,456585.0,12842327040.0,646.154,2.35,1.3,1.2,92.308,0.84,1.05,2847.225,0.1,28126.914024770853,0,pink
1783,467717.0,13651020800.0,593.023,2.39,0.86,0.72,83.721,0.51,1.53,1838.719,0.14,29186.49696290706,0,pink
1784,479507.0,14540544000.0,466.667,2.51,1.65,1.48,89.697,0.77,0.86,3441.034,0.17,30323.94521873508,0,pink
1785,491590.0,15606394880.0,446.701,2.59,1.97,1.77,89.848,0.88,0.62,4007.405,0.2,31746.770438780284,0,pink
1786,2695018.0,4838789632.0,608.696,0.23,0.23,0.2,86.957,0.14,0.0,85.343,0.03,1795.4572592836114,0,pink
1787,2761830.0,5040767488.0,629.63,0.27,0.27,0.24,88.889,0.17,0.0,97.761,0.03,1825.1548748474745,0,pink
1788,2821709.0,5178323968.0,660.0,0.5,0.5,0.47,94.0,0.33,0.0,177.198,0.03,1835.172928179341,0,pink
1789,2883328.0,5603752960.0,638.298,0.55,0.47,0.43,91.489,0.3,0.08,163.006,0.04,1943.5017313326823,0,pink
1790,2946583.0,6050710528.0,647.059,0.58,0.51,0.47,92.157,0.33,0.07,173.082,0.04,2053.466855676558,0,pink
1791,3012363.0,6728916992.0,640.0,0.63,0.5,0.45,90.0,0.32,0.13,165.983,0.05,2233.7669769546364,0,pink
1792,3081228.0,8166141440.0,622.222,0.58,0.45,0.4,88.889,0.28,0.13,146.046,0.05,2650.2879501289744,0,pink
1793,3153519.0,8570478592.0,617.021,0.55,0.47,0.42,89.362,0.29,0.08,149.04,0.05,2717.750738777854,0,pink
1794,3233342.0,8846256128.0,618.182,0.65,0.55,0.49,89.091,0.34,0.1,170.103,0.06,2735.948170035833,0,pink
1795,3322625.0,8935093248.0,568.966,0.69,0.58,0.47,81.034,0.33,0.11,174.561,0.11,2689.166923140589,0,pink
1796,3419462.0,9559709696.0,562.5,0.76,0.64,0.52,81.25,0.36,0.12,187.164,0.12,2795.676540929538,0,pink
1797,3524250.0,10187327488.0,590.361,0.96,0.83,0.7,84.337,0.49,0.13,235.511,0.13,2890.637011562744,0,pink
1798,3636122.0,10792467456.0,593.407,1.05,0.91,0.77,84.615,0.54,0.14,250.267,0.14,2968.1257823582378,0,pink
1799,3742965.0,11410721792.0,542.553,1.11,0.94,0.73,77.66,0.51,0.17,251.138,0.21,3048.5782773817014,0,pink
1800,3843181.0,12165303296.0,540.816,1.16,0.98,0.76,77.551,0.53,0.18,254.997,0.22,3165.425540977644,0,pink
1801,3946225.0,12316128256.0,500.0,1.32,1.14,0.82,71.93,0.57,0.18,288.884,0.32,3120.989871586136,0,pink
1802,4051896.0,12527539200.0,528.926,1.43,1.21,0.92,76.033,0.64,0.22,298.626,0.29,3091.772148149903,0,pink
1803,4160018.0,12897399808.0,549.669,1.7,1.51,1.18,78.146,0.83,0.19,362.979,0.33,3100.323077448222,0,pink
1804,4270717.0,13278341120.0,526.627,1.89,1.69,1.26,74.556,0.89,0.2,395.718,0.43,3109.159684427697,0,pink
1805,1215930.0,16925978624.0,625.0,1.68,1.68,1.4,83.333,1.05,0.0,1381.658,0.28,13920.191642611006,0,pink
1806,1225272.0,17186686976.0,627.778,1.8,1.8,1.49,82.778,1.13,0.0,1469.062,0.31,14026.834022159976,0,pink
1807,1233974.0,17171389440.0,627.027,1.85,1.85,1.52,82.162,1.16,0.0,1499.221,0.33,13915.51964628104,0,pink
1808,1242343.0,17855117312.0,616.162,1.98,1.98,1.61,81.313,1.22,0.0,1593.763,0.37,14372.131780031765,0,pink
1809,1250388.0,18301759488.0,624.39,2.05,2.05,1.68,81.951,1.28,0.0,1639.491,0.37,14636.864307718884,0,pink
1810,1258050.0,18300743680.0,570.093,2.14,2.14,1.52,71.028,1.22,0.0,1701.045,0.62,14546.912825404395,0,pink
1811,1264777.0,18854696960.0,639.64,2.22,2.22,1.87,84.234,1.42,0.0,1755.25,0.35,14907.52674977486,0,pink
1812,1270591.0,19614978048.0,659.483,2.32,2.32,1.97,84.914,1.53,0.0,1825.922,0.35,15437.680613194962,0,pink
1813,1275691.0,20333457408.0,654.321,2.43,2.43,2.06,84.774,1.59,0.0,1904.85,0.37,15939.17132597157,0,pink
1814,1279868.0,20585805824.0,634.146,2.46,2.46,1.97,80.081,1.56,0.0,1922.073,0.49,16084.319495447968,0,pink
1815,1283347.0,21054191616.0,638.132,2.57,2.57,2.1,81.712,1.64,0.0,2002.576,0.47,16405.688886949516,0,pink
1816,1286239.0,21489166336.0,657.692,2.6,2.6,2.2,84.615,1.71,0.0,2021.397,0.4,16706.97773586402,0,pink
1817,1288753.0,22182113280.0,662.879,2.64,2.64,2.29,86.742,1.75,0.0,2048.492,0.35,17212.0749903201,0,pink
1818,1290698.0,22889261056.0,659.341,2.73,2.73,2.35,86.081,1.8,0.0,2115.135,0.38,17734.01760597754,0,pink
1819,1292112.0,23718518784.0,653.571,2.8,2.8,2.38,85.0,1.83,0.0,2166.995,0.42,18356.395408447566,0,pink
1820,1293159.0,24548311040.0,639.86,2.86,2.86,2.37,82.867,1.83,0.0,2211.638,0.49,18983.211685492657,0,pink
1821,1293909.0,25506041856.0,641.379,2.9,2.9,2.42,83.448,1.86,0.0,2241.271,0.48,19712.392336709923,0,pink
1822,1294743.0,26478841856.0,646.465,2.97,2.97,2.52,84.848,1.92,0.0,2293.892,0.45,20451.04075171675,0,pink
1823,1295386.0,27474712576.0,632.997,2.97,2.97,2.45,82.492,1.88,0.0,2292.753,0.52,21209.67231080157,0,pink
1824,97873448.0,1241190000000.0,494.9,194.99,194.12,141.8,73.048,96.07,0.87,1983.377,44.51,12681.580401663176,0,pink
1825,99394288.0,1251500000000.0,508.873,201.23,201.17,153.32,76.214,102.37,0.06,2023.959,39.56,12591.266814044686,0,pink
1826,100917080.0,1275460000000.0,505.812,204.94,204.74,159.81,78.055,103.56,0.2,2028.794,35.67,12638.693073560988,0,pink
1827,102429344.0,1306680000000.0,508.147,201.67,202.54,160.45,79.219,102.92,-0.87,1977.363,32.11,12756.891228357374,0,pink
1828,103945816.0,1373060000000.0,493.834,219.31,220.58,173.66,78.729,108.93,-1.27,2122.067,38.19,13209.382088067883,0,pink
1829,105442400.0,1427080000000.0,495.7,229.7,231.37,178.76,77.262,114.69,-1.67,2194.279,42.29,13534.213940502112,0,pink
1830,106886792.0,1510630000000.0,472.74,236.01,236.79,182.76,77.182,111.94,-0.78,2215.334,43.63,14132.990351137118,0,pink
1831,108302976.0,1572360000000.0,475.566,242.75,243.92,191.83,78.645,116.0,-1.17,2252.2,42.14,14518.160608993792,0,pink
1832,109684496.0,1607400000000.0,443.765,245.99,247.09,184.51,74.673,109.65,-1.1,2252.734,53.22,14654.76032273513,0,pink
1833,111049424.0,1543870000000.0,472.479,244.55,245.45,194.75,79.344,115.97,-0.9,2210.277,40.59,13902.54847247114,0,pink
1834,112532400.0,1637760000000.0,465.83,263.46,264.41,207.38,78.431,123.17,-0.95,2349.635,51.37,14553.675208206703,2,dark purple
1835,114150480.0,1716060000000.0,466.208,279.54,280.24,219.88,78.461,130.65,-0.7,2455.005,50.7,15033.313920361965,2,dark purple
1836,115755912.0,1785370000000.0,479.263,285.81,284.75,229.14,80.471,136.47,1.06,2459.917,47.2,15423.575082713702,2,dark purple
1837,117290680.0,1810560000000.0,471.039,287.25,287.28,231.23,80.489,135.32,-0.03,2449.3,44.67,15436.520616983378,2,dark purple
1838,118755888.0,1851270000000.0,444.778,289.66,290.19,223.43,76.994,129.07,-0.53,2443.584,57.46,15588.869159902202,2,dark purple
1839,120149896.0,1899590000000.0,450.282,297.21,297.88,234.28,78.649,134.13,-0.67,2479.236,52.42,15810.167659237924,2,dark purple
1840,121519224.0,1923890000000.0,452.973,303.28,303.02,239.78,79.13,137.26,0.26,2493.597,52.97,15831.980625551065,2,dark purple
1841,122839256.0,1964640000000.0,449.214,309.49,309.14,242.69,78.505,138.87,0.35,2516.623,55.88,15993.58433105456,2,dark purple
1842,124013864.0,2006600000000.0,443.287,333.27,332.02,259.92,78.284,147.18,1.25,2677.281,58.78,16180.448985929508,2,dark purple
1843,4251571.0,12554040320.0,632.768,7.11,5.31,4.92,92.655,3.36,1.8,1248.95,0.39,2952.8003460367945,0,pink
1844,4200500.0,13087727616.0,638.298,7.14,5.64,5.28,93.617,3.6,1.5,1342.697,0.36,3115.754699678609,0,pink
1845,4147644.0,13857802240.0,641.248,8.01,5.77,5.42,93.934,3.7,2.24,1391.151,0.35,3341.1262490223367,0,pink
1846,4093984.0,14513543168.0,642.017,9.4,5.95,5.59,93.95,3.82,3.45,1453.352,0.36,3545.0903491562253,0,pink
1847,4046998.0,15302827008.0,641.379,8.74,5.8,5.45,93.966,3.72,2.94,1433.161,0.35,3781.278618867615,0,pink
1848,4001380.0,16157469696.0,641.541,9.11,5.97,5.61,93.97,3.83,3.14,1491.985,0.36,4037.974322858614,0,pink
1849,3942748.0,16628243456.0,641.447,9.59,6.08,5.71,93.914,3.9,3.51,1542.072,0.37,4217.424866108612,0,pink
1850,3876847.0,16819761152.0,642.857,8.81,5.88,5.53,94.048,3.78,2.93,1516.696,0.35,4338.515590633317,0,pink
1851,3812420.0,17815152640.0,640.599,8.97,6.01,5.63,93.677,3.85,2.96,1576.427,0.38,4672.924976786399,0,pink
1852,3749496.0,16449232896.0,642.973,7.65,6.19,5.84,94.346,3.98,1.46,1650.889,0.35,4387.051725351887,0,pink
1853,3678186.0,17302214656.0,638.298,7.57,6.11,5.71,93.453,3.9,1.46,1661.145,0.4,4704.007534148626,0,pink
1854,3595135.0,18154272768.0,640.76,6.46,5.79,5.44,93.955,3.71,0.67,1610.51,0.35,5049.677624901429,0,pink
1855,3507197.0,18018830336.0,651.724,6.65,5.8,5.53,95.345,3.78,0.85,1653.742,0.27,5137.672715846871,0,pink
1856,3416532.0,19713341440.0,635.556,5.96,4.5,4.19,93.111,2.86,1.46,1317.125,0.31,5769.985892126871,0,pink
1857,3338338.0,20658520064.0,640.074,6.12,5.39,5.06,93.878,3.45,0.73,1614.576,0.33,6188.264958191771,0,pink
1858,3277390.0,20576700416.0,652.318,6.06,6.04,5.77,95.53,3.94,0.02,1842.93,0.27,6278.380179350032,0,pink
1859,3225125.0,21399023616.0,654.701,5.85,5.85,5.61,95.897,3.83,0.0,1813.883,0.24,6635.0989856207125,0,pink
1860,3180515.0,22402852864.0,643.145,6.09,4.96,4.66,93.952,3.19,1.13,1559.496,0.3,7043.781546070369,0,pink
1861,3141839.0,23299414016.0,643.123,6.34,5.38,5.08,94.424,3.46,0.96,1712.373,0.3,7415.852313247115,0,pink
1862,2450988.0,7225650688.0,819.149,2.98,2.82,2.82,100.0,2.31,0.16,1150.556,0.0,2948.056329937152,0,pink
1863,2472612.0,7799420416.0,820.069,3.07,2.89,2.89,100.0,2.37,0.18,1168.805,0.0,3154.324421300228,0,pink
1864,2494622.0,8569503232.0,819.398,3.14,2.99,2.99,100.0,2.45,0.15,1198.578,0.0,3435.191075842352,0,pink
1865,2516461.0,9616039936.0,821.192,3.18,3.02,3.02,100.0,2.48,0.16,1200.098,0.0,3821.255300996121,0,pink
1866,2537955.0,11156312064.0,821.317,3.35,3.19,3.19,100.0,2.62,0.16,1256.917,0.0,4395.787972599987,0,pink
1867,2559258.0,12547451904.0,821.212,3.46,3.3,3.3,100.0,2.71,0.16,1289.436,0.0,4902.769437079029,0,pink
1868,2581245.0,14288905216.0,819.242,3.65,3.43,3.43,100.0,2.81,0.22,1328.816,0.0,5535.664075281502,0,pink
1869,2605647.0,16520107008.0,819.444,3.8,3.6,3.6,100.0,2.95,0.2,1381.615,0.0,6340.117064207086,0,pink
1870,2633896.0,18865760256.0,818.414,4.09,3.91,3.9,99.744,3.2,0.18,1484.493,0.01,7162.68229876958,0,pink
1871,2666718.0,19534581760.0,817.259,4.08,3.94,3.93,99.746,3.22,0.14,1477.472,0.01,7325.327147452412,0,pink
1872,2702527.0,21791068160.0,810.345,4.3,4.06,4.01,98.768,3.29,0.24,1502.298,0.05,8063.2194090937855,0,pink
1873,2743946.0,26811267072.0,807.963,4.52,4.27,4.21,98.595,3.45,0.25,1556.153,0.06,9771.062211865685,0,pink
1874,2792354.0,30114910208.0,810.154,4.87,4.53,4.47,98.675,3.67,0.34,1622.287,0.06,10784.775214030886,0,pink
1875,2845160.0,33619040256.0,798.729,5.9,4.72,4.6,97.458,3.77,1.18,1658.958,0.12,11816.221321823728,0,pink
1876,2902826.0,36271697920.0,786.982,6.39,5.07,4.86,95.858,3.99,1.32,1746.574,0.21,12495.305581526416,0,pink
1877,2964756.0,37107212288.0,786.127,6.56,5.19,4.97,95.761,4.08,1.37,1750.566,0.22,12516.11002321945,0,pink
1878,3029559.0,37463158784.0,780.899,6.75,5.34,5.09,95.318,4.17,1.41,1762.633,0.25,12365.878592890913,0,pink
1879,3096033.0,39174762496.0,782.609,7.07,5.52,5.27,95.471,4.32,1.55,1782.927,0.25,12653.212189921747,0,pink
1880,3163994.0,41531756544.0,760.976,7.79,6.15,5.71,92.846,4.68,1.64,1943.746,0.44,13126.370196656504,0,pink
1881,632885.0,5587145728.0,299.652,4.66,2.87,1.0,34.843,0.86,1.79,4534.789,1.87,8828.058380274457,0,pink
1882,632551.0,6395709440.0,345.763,4.82,2.95,1.2,40.678,1.02,1.87,4663.656,1.75,10110.978308468408,0,pink
1883,631931.0,7462959616.0,345.794,4.73,2.14,0.86,40.187,0.74,2.59,3386.446,1.28,11809.769762838032,0,pink
1884,631475.0,8414771200.0,388.693,4.61,2.83,1.29,45.583,1.1,1.78,4481.571,1.54,13325.580901856763,0,pink
1885,631187.0,8371377664.0,224.638,3.81,2.76,0.69,25.0,0.62,1.05,4372.714,2.07,13262.912043498996,0,pink
1886,631048.0,9033098240.0,276.119,4.02,4.02,1.27,31.592,1.11,0.0,6370.355,2.75,14314.439218569743,0,pink
1887,631801.0,9801452544.0,460.377,4.21,2.65,1.45,54.717,1.22,1.56,4194.359,1.2,15513.51223565648,0,pink
1888,633053.0,9593079808.0,407.018,4.06,2.85,1.37,48.07,1.16,1.21,4501.993,1.48,15153.67561325829,0,pink
1889,633951.0,9985414144.0,314.721,3.6,3.94,1.44,36.548,1.24,-0.34,6214.991,2.5,15751.081935354625,0,pink
1890,634301.0,10205667328.0,378.549,3.43,3.17,1.42,44.795,1.2,0.26,4997.627,1.75,16089.628312110495,0,pink
1891,633969.0,10689585152.0,426.667,3.52,3.0,1.51,50.333,1.28,0.52,4732.093,1.49,16861.368855574958,0,pink
1892,633264.0,10966155264.0,353.503,3.44,3.14,1.3,41.401,1.11,0.3,4958.438,1.84,17316.877738194496,0,pink
1893,632445.0,11443806208.0,459.677,3.6,2.48,1.36,54.839,1.14,1.12,3921.29,1.12,18094.547680826,0,pink
1894,631459.0,11980409856.0,347.368,3.6,3.8,1.55,40.789,1.32,-0.2,6017.81,2.25,18972.585482192822,0,pink
1895,28554420.0,136311000000.0,735.367,14.13,12.13,11.36,93.652,8.92,2.0,424.803,0.77,4773.72679956378,0,pink
1896,28930100.0,146279000000.0,730.986,15.65,14.2,13.13,92.465,10.38,1.45,490.838,1.07,5056.290852779631,0,pink
1897,29301820.0,150894000000.0,735.488,16.51,15.16,14.13,93.206,11.15,1.35,517.374,1.03,5149.645994685654,0,pink
1898,29661272.0,159965000000.0,711.772,17.9,16.48,14.84,90.049,11.73,1.42,555.607,1.64,5393.059340138885,0,pink
1899,30033124.0,167761000000.0,709.714,19.01,17.5,15.71,89.771,12.42,1.51,582.69,1.79,5585.865792716069,0,pink
1900,30431898.0,173625000000.0,701.119,19.57,18.77,17.59,93.713,13.16,0.8,616.787,1.18,5705.362182799115,0,pink
1901,30833024.0,187290000000.0,702.647,21.27,19.27,18.1,93.928,13.54,2.0,624.979,1.17,6074.331210587713,0,pink
1902,31232634.0,194460000000.0,701.655,22.79,19.34,18.15,93.847,13.57,3.45,619.224,1.19,6226.179962919554,0,pink
1903,31634996.0,206523000000.0,700.611,23.9,19.64,18.42,93.788,13.76,4.26,620.831,1.22,6528.308080076887,0,pink
1904,32042880.0,215877000000.0,638.861,24.64,20.02,17.09,85.365,12.79,4.62,624.788,2.93,6737.128497812931,0,pink
1905,32464866.0,224738000000.0,590.948,27.58,23.64,19.54,82.657,13.97,3.94,728.172,4.1,6922.49892545375,0,pink
1906,32903708.0,237166000000.0,636.255,29.6,24.99,22.3,89.236,15.9,4.61,759.489,2.69,7207.880643725625,0,pink
1907,33352166.0,244646000000.0,649.507,32.23,27.39,24.97,91.165,17.79,4.84,821.236,2.42,7335.235738512455,0,pink
1908,33803528.0,256076000000.0,602.315,32.18,26.78,22.59,84.354,16.13,5.4,792.225,4.19,7575.422305032776,0,pink
1909,34248608.0,262911000000.0,635.905,33.75,27.74,24.13,86.986,17.64,6.01,809.96,3.61,7676.545569384893,0,pink
1910,34680456.0,275092000000.0,621.869,34.51,29.54,25.09,84.936,18.37,4.97,851.777,4.45,7932.19097234477,0,pink
1911,35107272.0,279437000000.0,618.438,35.63,30.48,25.74,84.449,18.85,5.15,868.196,4.74,7959.519042094755,0,pink
1912,35528116.0,291271000000.0,629.16,37.45,31.55,26.86,85.135,19.85,5.9,888.029,4.69,8198.323828935934,0,pink
1913,35927516.0,299980000000.0,615.834,37.6,34.23,27.71,80.952,21.08,3.37,952.752,6.52,8349.58921178965,0,pink
1914,17768510.0,20141916160.0,26.015,3.12,9.61,0.03,0.312,0.25,-6.49,540.844,9.58,1133.5737301552017,0,pink
1915,18220724.0,20943671296.0,26.316,6.21,11.78,0.04,0.34,0.31,-5.57,646.517,11.74,1149.4423216113696,0,pink
1916,18694948.0,21025374208.0,26.17,6.23,12.61,0.04,0.317,0.33,-6.38,674.514,12.57,1124.655399308947,0,pink
1917,19186758.0,20673806336.0,27.701,8.55,10.83,0.05,0.462,0.3,-2.28,564.452,10.78,1077.503887629166,0,pink
1918,19694412.0,20561729536.0,28.375,10.5,11.63,0.05,0.43,0.33,-1.13,590.523,11.58,1044.0387626703452,0,pink
1919,20211124.0,20658225152.0,26.535,10.78,13.19,0.04,0.303,0.35,-2.41,652.611,13.15,1022.1215382182604,0,pink
1920,20735990.0,20951971840.0,25.974,11.64,14.63,0.04,0.273,0.38,-2.99,705.537,14.59,1010.4157959181116,0,pink
1921,21280520.0,20803538944.0,25.689,12.18,15.96,0.04,0.251,0.41,-3.78,749.982,15.92,977.5860244016592,0,pink
1922,21845572.0,20553353216.0,25.965,12.01,15.02,0.04,0.266,0.39,-3.01,687.554,14.98,940.8475647147166,0,pink
1923,22436660.0,20249942016.0,25.534,12.48,16.84,0.04,0.238,0.43,-4.36,750.557,16.8,902.5381681587188,0,pink
1924,23073732.0,20039610368.0,26.586,13.01,16.55,0.05,0.302,0.44,-3.54,717.266,16.5,868.5032125709009,0,pink
1925,23760424.0,19919628288.0,26.316,13.79,16.72,0.06,0.359,0.44,-2.93,703.691,16.66,838.3532334271476,0,pink
1926,24487614.0,21418940416.0,26.543,13.84,15.07,0.06,0.398,0.4,-1.23,615.413,15.01,874.6846636834442,0,pink
1927,25251738.0,23018831872.0,39.216,14.14,14.79,0.28,1.893,0.58,-0.65,585.702,14.51,911.5741606379728,0,pink
1928,26038704.0,24796993536.0,73.99,15.57,17.57,1.19,6.773,1.3,-2.0,674.765,16.38,952.3128929919092,0,pink
1929,26843252.0,26497042432.0,101.574,16.39,19.69,2.07,10.513,2.0,-3.3,733.518,17.62,987.1025474856772,0,pink
1930,27696500.0,27447091200.0,129.52,15.2,18.53,2.82,15.219,2.4,-3.33,669.038,15.71,990.99493437799,0,pink
1931,28569448.0,28473886720.0,132.817,15.07,16.79,2.63,15.664,2.23,-1.72,587.691,14.16,996.6551233331496,0,pink
1932,29423882.0,29449971712.0,120.095,15.41,16.82,2.94,17.479,2.02,-1.41,571.644,13.88,1000.8866849044596,0,pink
1933,45538340.0,84093542400.0,323.829,4.91,4.91,2.8,57.026,1.59,0.0,107.821,2.11,1846.653663704035,0,pink
1934,46014828.0,92175081472.0,311.111,4.5,4.5,2.45,54.444,1.4,0.0,97.795,2.05,2003.16040455481,0,pink
